symbol,timeframe,timestamp,price,direction,tier,components,tp,sl,outcome
BTCUSDT,15m,2024-01-01 02:30:00,42576.2,NEUTRAL,3,detect_equal_highs_lows_simple,41724.676,43001.962,NONE
BTCUSDT,15m,2024-01-01 02:30:00,42576.2,LONG,3,bull_candle,43427.723999999995,42150.437999999995,WIN
BTCUSDT,15m,2024-01-01 02:30:00,42576.2,LONG,2,detect_equal_highs_lows_simple;bull_candle,43427.723999999995,42150.437999999995,WIN
BTCUSDT,15m,2024-01-01 02:45:00,42620.4,NEUTRAL,3,detect_equal_highs_lows_simple,41767.992,43046.604,NONE
BTCUSDT,15m,2024-01-01 02:45:00,42620.4,LONG,3,bull_candle,43472.808000000005,42194.196,WIN
BTCUSDT,15m,2024-01-01 02:45:00,42620.4,LONG,2,detect_equal_highs_lows_simple;bull_candle,43472.808000000005,42194.196,WIN
BTCUSDT,15m,2024-01-01 03:00:00,42544.2,NEUTRAL,3,detect_order_block_simple,41693.316,42969.642,NONE
BTCUSDT,15m,2024-01-01 03:00:00,42544.2,NEUTRAL,3,detect_equal_highs_lows_simple,41693.316,42969.642,NONE
BTCUSDT,15m,2024-01-01 03:00:00,42544.2,SHORT,3,bear_candle,41693.316,42969.642,LOSS
BTCUSDT,15m,2024-01-01 03:00:00,42544.2,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,41693.316,42969.642,LOSS
BTCUSDT,15m,2024-01-01 03:15:00,42466.9,SHORT,3,bear_candle,41617.562,42891.569,LOSS
BTCUSDT,15m,2024-01-01 03:15:00,42466.9,SHORT,1,bear_candle,41617.562,42891.569,LOSS
BTCUSDT,15m,2024-01-01 03:30:00,42331.9,SHORT,3,detect_fvg_simple,41485.262,42755.219000000005,LOSS
BTCUSDT,15m,2024-01-01 03:30:00,42331.9,NEUTRAL,3,detect_equal_highs_lows_simple,41485.262,42755.219000000005,NONE
BTCUSDT,15m,2024-01-01 03:30:00,42331.9,SHORT,3,bear_candle,41485.262,42755.219000000005,LOSS
BTCUSDT,15m,2024-01-01 03:30:00,42331.9,SHORT,3,detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,41485.262,42755.219000000005,LOSS
BTCUSDT,15m,2024-01-01 03:45:00,42369.8,SHORT,3,detect_fvg_simple,41522.404,42793.49800000001,LOSS
BTCUSDT,15m,2024-01-01 03:45:00,42369.8,NEUTRAL,3,detect_equal_highs_lows_simple,41522.404,42793.49800000001,NONE
BTCUSDT,15m,2024-01-01 03:45:00,42369.8,LONG,3,bull_candle,43217.196,41946.102,WIN
BTCUSDT,15m,2024-01-01 03:45:00,42369.8,NEUTRAL,3,detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,41522.404,42793.49800000001,NONE
BTCUSDT,15m,2024-01-01 04:00:00,42324.6,NEUTRAL,3,detect_order_block_simple,41478.108,42747.846,NONE
BTCUSDT,15m,2024-01-01 04:00:00,42324.6,NEUTRAL,3,detect_equal_highs_lows_simple,41478.108,42747.846,NONE
BTCUSDT,15m,2024-01-01 04:00:00,42324.6,SHORT,3,bear_candle,41478.108,42747.846,LOSS
BTCUSDT,15m,2024-01-01 04:00:00,42324.6,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,41478.108,42747.846,LOSS
BTCUSDT,15m,2024-01-01 04:15:00,42342.9,NEUTRAL,3,detect_equal_highs_lows_simple,41496.042,42766.329000000005,NONE
BTCUSDT,15m,2024-01-01 04:15:00,42342.9,LONG,3,bull_candle,43189.758,41919.471,WIN
BTCUSDT,15m,2024-01-01 04:15:00,42342.9,LONG,2,detect_equal_highs_lows_simple;bull_candle,43189.758,41919.471,WIN
BTCUSDT,15m,2024-01-01 04:30:00,42347.3,NEUTRAL,3,detect_equal_highs_lows_simple,41500.354,42770.773,NONE
BTCUSDT,15m,2024-01-01 04:30:00,42347.3,LONG,3,bull_candle,43194.24600000001,41923.827000000005,WIN
BTCUSDT,15m,2024-01-01 04:30:00,42347.3,LONG,2,detect_equal_highs_lows_simple;bull_candle,43194.24600000001,41923.827000000005,WIN
BTCUSDT,15m,2024-01-01 04:45:00,42436.6,LONG,3,detect_fvg_simple,43285.332,42012.234,WIN
BTCUSDT,15m,2024-01-01 04:45:00,42436.6,NEUTRAL,3,detect_equal_highs_lows_simple,41587.867999999995,42860.966,NONE
BTCUSDT,15m,2024-01-01 04:45:00,42436.6,LONG,3,bull_candle,43285.332,42012.234,WIN
BTCUSDT,15m,2024-01-01 04:45:00,42436.6,LONG,3,detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43285.332,42012.234,WIN
BTCUSDT,15m,2024-01-01 05:00:00,42389.3,LONG,3,detect_fvg_simple,43237.086,41965.407,WIN
BTCUSDT,15m,2024-01-01 05:00:00,42389.3,NEUTRAL,3,detect_equal_highs_lows_simple,41541.514,42813.19300000001,NONE
BTCUSDT,15m,2024-01-01 05:00:00,42389.3,SHORT,3,bear_candle,41541.514,42813.19300000001,LOSS
BTCUSDT,15m,2024-01-01 05:00:00,42389.3,NEUTRAL,3,detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,41541.514,42813.19300000001,NONE
BTCUSDT,15m,2024-01-01 05:15:00,42326.3,NEUTRAL,3,detect_equal_highs_lows_simple,41479.774000000005,42749.563,NONE
BTCUSDT,15m,2024-01-01 05:15:00,42326.3,SHORT,3,bear_candle,41479.774000000005,42749.563,LOSS
BTCUSDT,15m,2024-01-01 05:15:00,42326.3,SHORT,2,detect_equal_highs_lows_simple;bear_candle,41479.774000000005,42749.563,LOSS
BTCUSDT,15m,2024-01-01 05:30:00,42335.7,SHORT,3,detect_fvg_simple,41488.986,42759.057,LOSS
BTCUSDT,15m,2024-01-01 05:30:00,42335.7,NEUTRAL,3,detect_equal_highs_lows_simple,41488.986,42759.057,NONE
BTCUSDT,15m,2024-01-01 05:30:00,42335.7,LONG,3,bull_candle,43182.414,41912.34299999999,WIN
BTCUSDT,15m,2024-01-01 05:30:00,42335.7,NEUTRAL,3,detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,41488.986,42759.057,NONE
BTCUSDT,15m,2024-01-01 05:45:00,42272.6,SHORT,3,detect_bos_simple,41427.148,42695.326,LOSS
BTCUSDT,15m,2024-01-01 05:45:00,42272.6,NEUTRAL,3,detect_order_block_simple,41427.148,42695.326,NONE
BTCUSDT,15m,2024-01-01 05:45:00,42272.6,NEUTRAL,3,detect_equal_highs_lows_simple,41427.148,42695.326,NONE
BTCUSDT,15m,2024-01-01 05:45:00,42272.6,SHORT,3,bear_candle,41427.148,42695.326,LOSS
BTCUSDT,15m,2024-01-01 05:45:00,42272.6,SHORT,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,41427.148,42695.326,LOSS
BTCUSDT,15m,2024-01-01 06:00:00,42308.2,NEUTRAL,3,detect_equal_highs_lows_simple,41462.03599999999,42731.282,NONE
BTCUSDT,15m,2024-01-01 06:00:00,42308.2,LONG,3,bull_candle,43154.364,41885.117999999995,WIN
BTCUSDT,15m,2024-01-01 06:00:00,42308.2,LONG,2,detect_equal_highs_lows_simple;bull_candle,43154.364,41885.117999999995,WIN
BTCUSDT,15m,2024-01-01 06:15:00,42349.6,NEUTRAL,3,detect_equal_highs_lows_simple,41502.608,42773.096,NONE
BTCUSDT,15m,2024-01-01 06:15:00,42349.6,LONG,3,bull_candle,43196.592,41926.104,WIN
BTCUSDT,15m,2024-01-01 06:15:00,42349.6,LONG,2,detect_equal_highs_lows_simple;bull_candle,43196.592,41926.104,WIN
BTCUSDT,15m,2024-01-01 06:30:00,42405.9,LONG,3,detect_bos_simple,43254.018000000004,41981.841,WIN
BTCUSDT,15m,2024-01-01 06:30:00,42405.9,LONG,3,detect_fvg_simple,43254.018000000004,41981.841,WIN
BTCUSDT,15m,2024-01-01 06:30:00,42405.9,NEUTRAL,3,detect_equal_highs_lows_simple,41557.782,42829.959,NONE
BTCUSDT,15m,2024-01-01 06:30:00,42405.9,LONG,3,bull_candle,43254.018000000004,41981.841,WIN
BTCUSDT,15m,2024-01-01 06:30:00,42405.9,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43254.018000000004,41981.841,WIN
BTCUSDT,15m,2024-01-01 06:45:00,42423.3,LONG,3,detect_bos_simple,43271.766,41999.067,WIN
BTCUSDT,15m,2024-01-01 06:45:00,42423.3,LONG,3,detect_fvg_simple,43271.766,41999.067,WIN
BTCUSDT,15m,2024-01-01 06:45:00,42423.3,NEUTRAL,3,detect_equal_highs_lows_simple,41574.834,42847.533,NONE
BTCUSDT,15m,2024-01-01 06:45:00,42423.3,LONG,3,bull_candle,43271.766,41999.067,WIN
BTCUSDT,15m,2024-01-01 06:45:00,42423.3,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43271.766,41999.067,WIN
BTCUSDT,15m,2024-01-01 07:00:00,42482.2,LONG,3,detect_bos_simple,43331.844,42057.378,WIN
BTCUSDT,15m,2024-01-01 07:00:00,42482.2,LONG,3,detect_fvg_simple,43331.844,42057.378,WIN
BTCUSDT,15m,2024-01-01 07:00:00,42482.2,NEUTRAL,3,detect_equal_highs_lows_simple,41632.556,42907.022,NONE
BTCUSDT,15m,2024-01-01 07:00:00,42482.2,LONG,3,bull_candle,43331.844,42057.378,WIN
BTCUSDT,15m,2024-01-01 07:00:00,42482.2,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43331.844,42057.378,WIN
BTCUSDT,15m,2024-01-01 07:15:00,42524.9,LONG,3,detect_bos_simple,43375.398,42099.651,WIN
BTCUSDT,15m,2024-01-01 07:15:00,42524.9,LONG,3,detect_fvg_simple,43375.398,42099.651,WIN
BTCUSDT,15m,2024-01-01 07:15:00,42524.9,NEUTRAL,3,detect_equal_highs_lows_simple,41674.402,42950.149000000005,NONE
BTCUSDT,15m,2024-01-01 07:15:00,42524.9,LONG,3,bull_candle,43375.398,42099.651,WIN
BTCUSDT,15m,2024-01-01 07:15:00,42524.9,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43375.398,42099.651,WIN
BTCUSDT,15m,2024-01-01 07:30:00,42475.4,LONG,3,detect_bos_simple,43324.908,42050.646,WIN
BTCUSDT,15m,2024-01-01 07:30:00,42475.4,NEUTRAL,3,detect_order_block_simple,41625.892,42900.154,NONE
BTCUSDT,15m,2024-01-01 07:30:00,42475.4,LONG,3,detect_fvg_simple,43324.908,42050.646,WIN
BTCUSDT,15m,2024-01-01 07:30:00,42475.4,NEUTRAL,3,detect_equal_highs_lows_simple,41625.892,42900.154,NONE
BTCUSDT,15m,2024-01-01 07:30:00,42475.4,SHORT,3,bear_candle,41625.892,42900.154,LOSS
BTCUSDT,15m,2024-01-01 07:30:00,42475.4,LONG,5,detect_bos_simple;detect_order_block_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,43324.908,42050.646,WIN
BTCUSDT,15m,2024-01-01 07:45:00,42527.0,LONG,3,detect_bos_simple,43377.54,42101.73,WIN
BTCUSDT,15m,2024-01-01 07:45:00,42527.0,NEUTRAL,3,detect_order_block_simple,41676.46,42952.27,NONE
BTCUSDT,15m,2024-01-01 07:45:00,42527.0,NEUTRAL,3,detect_equal_highs_lows_simple,41676.46,42952.27,NONE
BTCUSDT,15m,2024-01-01 07:45:00,42527.0,LONG,3,bull_candle,43377.54,42101.73,WIN
BTCUSDT,15m,2024-01-01 07:45:00,42527.0,LONG,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,43377.54,42101.73,WIN
BTCUSDT,15m,2024-01-01 08:00:00,42551.9,LONG,3,detect_bos_simple,43402.938,42126.381,WIN
BTCUSDT,15m,2024-01-01 08:00:00,42551.9,NEUTRAL,3,detect_equal_highs_lows_simple,41700.862,42977.419,NONE
BTCUSDT,15m,2024-01-01 08:00:00,42551.9,LONG,3,bull_candle,43402.938,42126.381,WIN
BTCUSDT,15m,2024-01-01 08:00:00,42551.9,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,43402.938,42126.381,WIN
BTCUSDT,15m,2024-01-01 08:15:00,42519.9,LONG,3,detect_bos_simple,43370.298,42094.701,WIN
BTCUSDT,15m,2024-01-01 08:15:00,42519.9,NEUTRAL,3,detect_order_block_simple,41669.502,42945.099,NONE
BTCUSDT,15m,2024-01-01 08:15:00,42519.9,LONG,3,detect_fvg_simple,43370.298,42094.701,WIN
BTCUSDT,15m,2024-01-01 08:15:00,42519.9,NEUTRAL,3,detect_equal_highs_lows_simple,41669.502,42945.099,NONE
BTCUSDT,15m,2024-01-01 08:15:00,42519.9,SHORT,3,bear_candle,41669.502,42945.099,LOSS
BTCUSDT,15m,2024-01-01 08:15:00,42519.9,LONG,5,detect_bos_simple;detect_order_block_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,43370.298,42094.701,WIN
BTCUSDT,15m,2024-01-01 08:30:00,42530.4,LONG,3,detect_bos_simple,43381.008,42105.096,WIN
BTCUSDT,15m,2024-01-01 08:30:00,42530.4,NEUTRAL,3,detect_equal_highs_lows_simple,41679.792,42955.704000000005,NONE
BTCUSDT,15m,2024-01-01 08:30:00,42530.4,LONG,3,bull_candle,43381.008,42105.096,WIN
BTCUSDT,15m,2024-01-01 08:30:00,42530.4,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,43381.008,42105.096,WIN
BTCUSDT,15m,2024-01-01 08:45:00,42588.2,LONG,3,detect_bos_simple,43439.964,42162.318,WIN
BTCUSDT,15m,2024-01-01 08:45:00,42588.2,NEUTRAL,3,detect_equal_highs_lows_simple,41736.435999999994,43014.081999999995,NONE
BTCUSDT,15m,2024-01-01 08:45:00,42588.2,LONG,3,bull_candle,43439.964,42162.318,WIN
BTCUSDT,15m,2024-01-01 08:45:00,42588.2,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,43439.964,42162.318,WIN
BTCUSDT,15m,2024-01-01 09:00:00,42609.0,LONG,3,detect_bos_simple,43461.18,42182.909999999996,WIN
BTCUSDT,15m,2024-01-01 09:00:00,42609.0,LONG,3,detect_fvg_simple,43461.18,42182.909999999996,WIN
BTCUSDT,15m,2024-01-01 09:00:00,42609.0,NEUTRAL,3,detect_equal_highs_lows_simple,41756.82,43035.090000000004,NONE
BTCUSDT,15m,2024-01-01 09:00:00,42609.0,LONG,3,bull_candle,43461.18,42182.909999999996,WIN
BTCUSDT,15m,2024-01-01 09:00:00,42609.0,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43461.18,42182.909999999996,WIN
BTCUSDT,15m,2024-01-01 09:15:00,42622.9,LONG,3,detect_bos_simple,43475.358,42196.671,WIN
BTCUSDT,15m,2024-01-01 09:15:00,42622.9,LONG,3,detect_fvg_simple,43475.358,42196.671,WIN
BTCUSDT,15m,2024-01-01 09:15:00,42622.9,NEUTRAL,3,detect_equal_highs_lows_simple,41770.442,43049.129,NONE
BTCUSDT,15m,2024-01-01 09:15:00,42622.9,LONG,3,bull_candle,43475.358,42196.671,WIN
BTCUSDT,15m,2024-01-01 09:15:00,42622.9,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43475.358,42196.671,WIN
BTCUSDT,15m,2024-01-01 09:30:00,42675.2,LONG,3,detect_bos_simple,43528.704,42248.448,WIN
BTCUSDT,15m,2024-01-01 09:30:00,42675.2,LONG,3,detect_fvg_simple,43528.704,42248.448,WIN
BTCUSDT,15m,2024-01-01 09:30:00,42675.2,NEUTRAL,3,detect_equal_highs_lows_simple,41821.695999999996,43101.952,NONE
BTCUSDT,15m,2024-01-01 09:30:00,42675.2,LONG,3,bull_candle,43528.704,42248.448,WIN
BTCUSDT,15m,2024-01-01 09:30:00,42675.2,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43528.704,42248.448,WIN
BTCUSDT,15m,2024-01-01 09:45:00,42688.8,LONG,3,detect_bos_simple,43542.576,42261.912000000004,WIN
BTCUSDT,15m,2024-01-01 09:45:00,42688.8,LONG,3,detect_fvg_simple,43542.576,42261.912000000004,WIN
BTCUSDT,15m,2024-01-01 09:45:00,42688.8,NEUTRAL,3,detect_equal_highs_lows_simple,41835.024000000005,43115.688,NONE
BTCUSDT,15m,2024-01-01 09:45:00,42688.8,LONG,3,bull_candle,43542.576,42261.912000000004,WIN
BTCUSDT,15m,2024-01-01 09:45:00,42688.8,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43542.576,42261.912000000004,WIN
BTCUSDT,15m,2024-01-01 10:00:00,42700.0,LONG,3,detect_bos_simple,43554.0,42273.0,WIN
BTCUSDT,15m,2024-01-01 10:00:00,42700.0,NEUTRAL,3,detect_equal_highs_lows_simple,41846.0,43127.0,NONE
BTCUSDT,15m,2024-01-01 10:00:00,42700.0,LONG,3,bull_candle,43554.0,42273.0,WIN
BTCUSDT,15m,2024-01-01 10:00:00,42700.0,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,43554.0,42273.0,WIN
BTCUSDT,15m,2024-01-01 10:15:00,42703.7,LONG,3,detect_bos_simple,43557.774,42276.66299999999,WIN
BTCUSDT,15m,2024-01-01 10:15:00,42703.7,NEUTRAL,3,detect_equal_highs_lows_simple,41849.626,43130.737,NONE
BTCUSDT,15m,2024-01-01 10:15:00,42703.7,LONG,3,bull_candle,43557.774,42276.66299999999,WIN
BTCUSDT,15m,2024-01-01 10:15:00,42703.7,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,43557.774,42276.66299999999,WIN
BTCUSDT,15m,2024-01-01 10:30:00,42755.8,LONG,3,detect_bos_simple,43610.916000000005,42328.242000000006,WIN
BTCUSDT,15m,2024-01-01 10:30:00,42755.8,LONG,3,detect_fvg_simple,43610.916000000005,42328.242000000006,WIN
BTCUSDT,15m,2024-01-01 10:30:00,42755.8,NEUTRAL,3,detect_equal_highs_lows_simple,41900.684,43183.358,NONE
BTCUSDT,15m,2024-01-01 10:30:00,42755.8,LONG,3,bull_candle,43610.916000000005,42328.242000000006,WIN
BTCUSDT,15m,2024-01-01 10:30:00,42755.8,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43610.916000000005,42328.242000000006,WIN
BTCUSDT,15m,2024-01-01 10:45:00,42727.7,LONG,3,detect_bos_simple,43582.254,42300.422999999995,WIN
BTCUSDT,15m,2024-01-01 10:45:00,42727.7,LONG,3,detect_fvg_simple,43582.254,42300.422999999995,WIN
BTCUSDT,15m,2024-01-01 10:45:00,42727.7,NEUTRAL,3,detect_equal_highs_lows_simple,41873.14599999999,43154.977,NONE
BTCUSDT,15m,2024-01-01 10:45:00,42727.7,SHORT,3,bear_candle,41873.14599999999,43154.977,LOSS
BTCUSDT,15m,2024-01-01 10:45:00,42727.7,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,43582.254,42300.422999999995,WIN
BTCUSDT,15m,2024-01-01 11:00:00,42730.0,LONG,3,detect_bos_simple,43584.6,42302.7,WIN
BTCUSDT,15m,2024-01-01 11:00:00,42730.0,NEUTRAL,3,detect_equal_highs_lows_simple,41875.4,43157.3,NONE
BTCUSDT,15m,2024-01-01 11:00:00,42730.0,LONG,3,bull_candle,43584.6,42302.7,WIN
BTCUSDT,15m,2024-01-01 11:00:00,42730.0,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,43584.6,42302.7,WIN
BTCUSDT,15m,2024-01-01 11:15:00,42715.0,LONG,3,detect_bos_simple,43569.3,42287.85,WIN
BTCUSDT,15m,2024-01-01 11:15:00,42715.0,NEUTRAL,3,detect_order_block_simple,41860.7,43142.15,NONE
BTCUSDT,15m,2024-01-01 11:15:00,42715.0,NEUTRAL,3,detect_equal_highs_lows_simple,41860.7,43142.15,NONE
BTCUSDT,15m,2024-01-01 11:15:00,42715.0,SHORT,3,bear_candle,41860.7,43142.15,LOSS
BTCUSDT,15m,2024-01-01 11:15:00,42715.0,NEUTRAL,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,41860.7,43142.15,NONE
BTCUSDT,15m,2024-01-01 11:30:00,42647.2,NEUTRAL,3,detect_equal_highs_lows_simple,41794.255999999994,43073.672,NONE
BTCUSDT,15m,2024-01-01 11:30:00,42647.2,SHORT,3,bear_candle,41794.255999999994,43073.672,LOSS
BTCUSDT,15m,2024-01-01 11:30:00,42647.2,SHORT,2,detect_equal_highs_lows_simple;bear_candle,41794.255999999994,43073.672,LOSS
BTCUSDT,15m,2024-01-01 11:45:00,42727.6,NEUTRAL,3,detect_order_block_simple,41873.047999999995,43154.876,NONE
BTCUSDT,15m,2024-01-01 11:45:00,42727.6,NEUTRAL,3,detect_equal_highs_lows_simple,41873.047999999995,43154.876,NONE
BTCUSDT,15m,2024-01-01 11:45:00,42727.6,LONG,3,bull_candle,43582.152,42300.324,WIN
BTCUSDT,15m,2024-01-01 11:45:00,42727.6,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,43582.152,42300.324,WIN
BTCUSDT,15m,2024-01-01 12:00:00,42669.0,SHORT,3,detect_bos_simple,41815.62,43095.69,LOSS
BTCUSDT,15m,2024-01-01 12:00:00,42669.0,NEUTRAL,3,detect_order_block_simple,41815.62,43095.69,NONE
BTCUSDT,15m,2024-01-01 12:00:00,42669.0,NEUTRAL,3,detect_equal_highs_lows_simple,41815.62,43095.69,NONE
BTCUSDT,15m,2024-01-01 12:00:00,42669.0,SHORT,3,bear_candle,41815.62,43095.69,LOSS
BTCUSDT,15m,2024-01-01 12:00:00,42669.0,SHORT,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,41815.62,43095.69,LOSS
BTCUSDT,15m,2024-01-01 12:15:00,42724.1,NEUTRAL,3,detect_order_block_simple,41869.617999999995,43151.341,NONE
BTCUSDT,15m,2024-01-01 12:15:00,42724.1,NEUTRAL,3,detect_equal_highs_lows_simple,41869.617999999995,43151.341,NONE
BTCUSDT,15m,2024-01-01 12:15:00,42724.1,LONG,3,bull_candle,43578.582,42296.859,WIN
BTCUSDT,15m,2024-01-01 12:15:00,42724.1,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,43578.582,42296.859,WIN
BTCUSDT,15m,2024-01-01 12:30:00,42789.9,LONG,3,detect_bos_simple,43645.698000000004,42362.001000000004,WIN
BTCUSDT,15m,2024-01-01 12:30:00,42789.9,NEUTRAL,3,detect_equal_highs_lows_simple,41934.102,43217.799,NONE
BTCUSDT,15m,2024-01-01 12:30:00,42789.9,LONG,3,bull_candle,43645.698000000004,42362.001000000004,WIN
BTCUSDT,15m,2024-01-01 12:30:00,42789.9,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,43645.698000000004,42362.001000000004,WIN
BTCUSDT,15m,2024-01-01 12:45:00,42682.0,NEUTRAL,3,detect_order_block_simple,41828.36,43108.82,NONE
BTCUSDT,15m,2024-01-01 12:45:00,42682.0,NEUTRAL,3,detect_equal_highs_lows_simple,41828.36,43108.82,NONE
BTCUSDT,15m,2024-01-01 12:45:00,42682.0,SHORT,3,bear_candle,41828.36,43108.82,LOSS
BTCUSDT,15m,2024-01-01 12:45:00,42682.0,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,41828.36,43108.82,LOSS
BTCUSDT,15m,2024-01-01 13:00:00,42742.6,NEUTRAL,3,detect_equal_highs_lows_simple,41887.748,43170.026,NONE
BTCUSDT,15m,2024-01-01 13:00:00,42742.6,LONG,3,bull_candle,43597.452,42315.174,WIN
BTCUSDT,15m,2024-01-01 13:00:00,42742.6,LONG,2,detect_equal_highs_lows_simple;bull_candle,43597.452,42315.174,WIN
BTCUSDT,15m,2024-01-01 13:15:00,42752.7,NEUTRAL,3,detect_equal_highs_lows_simple,41897.64599999999,43180.227,NONE
BTCUSDT,15m,2024-01-01 13:15:00,42752.7,LONG,3,bull_candle,43607.754,42325.172999999995,WIN
BTCUSDT,15m,2024-01-01 13:15:00,42752.7,LONG,2,detect_equal_highs_lows_simple;bull_candle,43607.754,42325.172999999995,WIN
BTCUSDT,15m,2024-01-01 13:30:00,42777.1,NEUTRAL,3,detect_equal_highs_lows_simple,41921.558,43204.871,NONE
BTCUSDT,15m,2024-01-01 13:30:00,42777.1,LONG,3,bull_candle,43632.642,42349.329,WIN
BTCUSDT,15m,2024-01-01 13:30:00,42777.1,LONG,2,detect_equal_highs_lows_simple;bull_candle,43632.642,42349.329,WIN
BTCUSDT,15m,2024-01-01 13:45:00,42753.9,NEUTRAL,3,detect_order_block_simple,41898.822,43181.439,NONE
BTCUSDT,15m,2024-01-01 13:45:00,42753.9,LONG,3,detect_fvg_simple,43608.978,42326.361000000004,WIN
BTCUSDT,15m,2024-01-01 13:45:00,42753.9,NEUTRAL,3,detect_equal_highs_lows_simple,41898.822,43181.439,NONE
BTCUSDT,15m,2024-01-01 13:45:00,42753.9,SHORT,3,bear_candle,41898.822,43181.439,LOSS
BTCUSDT,15m,2024-01-01 13:45:00,42753.9,NEUTRAL,4,detect_order_block_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,41898.822,43181.439,NONE
BTCUSDT,15m,2024-01-01 14:00:00,42686.3,SHORT,3,detect_bos_simple,41832.574,43113.163,LOSS
BTCUSDT,15m,2024-01-01 14:00:00,42686.3,NEUTRAL,3,detect_equal_highs_lows_simple,41832.574,43113.163,NONE
BTCUSDT,15m,2024-01-01 14:00:00,42686.3,SHORT,3,bear_candle,41832.574,43113.163,LOSS
BTCUSDT,15m,2024-01-01 14:00:00,42686.3,SHORT,3,detect_bos_simple;detect_equal_highs_lows_simple;bear_candle,41832.574,43113.163,LOSS
BTCUSDT,15m,2024-01-01 14:15:00,42658.3,SHORT,3,detect_bos_simple,41805.134000000005,43084.883,LOSS
BTCUSDT,15m,2024-01-01 14:15:00,42658.3,SHORT,3,detect_fvg_simple,41805.134000000005,43084.883,LOSS
BTCUSDT,15m,2024-01-01 14:15:00,42658.3,NEUTRAL,3,detect_equal_highs_lows_simple,41805.134000000005,43084.883,NONE
BTCUSDT,15m,2024-01-01 14:15:00,42658.3,SHORT,3,bear_candle,41805.134000000005,43084.883,LOSS
BTCUSDT,15m,2024-01-01 14:15:00,42658.3,SHORT,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,41805.134000000005,43084.883,LOSS
BTCUSDT,15m,2024-01-01 14:30:00,42677.2,SHORT,3,detect_bos_simple,41823.655999999995,43103.971999999994,LOSS
BTCUSDT,15m,2024-01-01 14:30:00,42677.2,NEUTRAL,3,detect_order_block_simple,41823.655999999995,43103.971999999994,NONE
BTCUSDT,15m,2024-01-01 14:30:00,42677.2,NEUTRAL,3,detect_equal_highs_lows_simple,41823.655999999995,43103.971999999994,NONE
BTCUSDT,15m,2024-01-01 14:30:00,42677.2,LONG,3,bull_candle,43530.744,42250.428,WIN
BTCUSDT,15m,2024-01-01 14:30:00,42677.2,NEUTRAL,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,41823.655999999995,43103.971999999994,NONE
BTCUSDT,15m,2024-01-01 14:45:00,42645.6,SHORT,3,detect_bos_simple,41792.687999999995,43072.056,LOSS
BTCUSDT,15m,2024-01-01 14:45:00,42645.6,NEUTRAL,3,detect_order_block_simple,41792.687999999995,43072.056,NONE
BTCUSDT,15m,2024-01-01 14:45:00,42645.6,NEUTRAL,3,detect_equal_highs_lows_simple,41792.687999999995,43072.056,NONE
